order_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
608590,0,7,1,18,0.0
3031470,0,12,4,14,2.0
3119660,0,13,5,21,1.0
3390489,0,16,6,8,3.0
616312,0,47,0,12,1.0
2882416,2,15,2,15,5.0
1094168,0,28,5,7,12.0
1285960,0,17,2,10,8.0
65174,0,4,0,16,8.0
842404,0,6,1,8,11.0
886525,0,31,1,10,7.0
1411008,0,4,1,17,25.0
2495273,0,9,3,16,30.0
784641,0,23,3,14,6.0
2014707,0,34,3,8,3.0
1843195,0,65,3,13,8.0
3186966,0,80,5,8,4.0
1920224,0,82,4,9,3.0
1335753,0,6,1,23,2.0
2162749,0,18,3,22,6.0
2615102,0,3,0,15,28.0
1024959,0,14,6,14,13.0
1597639,0,36,3,7,3.0
1837620,0,55,4,16,3.0
2337748,0,85,2,20,2.0
2328803,0,5,3,19,9.0
309981,0,16,3,8,22.0
1373375,0,16,1,11,4.0
1648690,0,17,0,17,6.0
3325887,0,7,5,6,5.0
70873,0,38,5,9,6.0
3248802,0,15,1,10,14.0
2400299,0,4,4,15,1.0
2099007,0,1,5,18,-10.0
1100688,2,6,2,23,16.0
2205515,0,11,1,11,3.0
2724786,0,24,2,12,7.0
809570,0,8,0,9,18.0
1804336,0,13,0,9,6.0
362050,0,14,5,12,30.0
1804717,0,18,0,10,7.0
837739,0,2,2,19,8.0
1761252,0,13,4,17,22.0
1969025,0,16,0,15,16.0
2461993,0,24,0,11,4.0
440209,0,5,0,19,6.0
3379636,0,9,6,18,28.0
2129056,0,12,5,10,30.0
2811253,0,15,1,10,2.0
2854219,0,45,0,17,7.0
606849,0,46,4,20,4.0
1454521,0,3,2,14,30.0
1774018,0,4,5,11,17.0
3416093,0,6,4,9,30.0
2651445,2,10,4,9,10.0
1063069,0,2,1,15,0.0
2413967,0,3,6,20,2.0
2167454,0,3,2,10,5.0
152108,0,1,4,16,-10.0
328331,0,3,1,17,30.0
3403127,0,5,2,15,15.0
2346806,0,10,4,15,15.0
1724747,0,5,0,11,2.0
1123080,0,38,6,14,2.0
548095,0,19,4,14,0.0
2522338,0,25,4,11,2.0
1455123,0,40,1,11,26.0
564624,0,2,6,20,7.0
1247930,0,13,1,18,5.0
677357,0,18,6,4,8.0
2826101,2,19,6,15,7.0
1677189,0,14,3,19,0.0
1049165,0,4,6,11,4.0
2489674,0,9,1,13,5.0
1796392,0,18,3,1,7.0
2564971,0,23,6,21,30.0
558283,0,1,0,10,-10.0
2191858,0,7,6,11,6.0
1703525,0,2,6,11,5.0
618394,0,32,3,16,1.0
632184,0,40,3,7,6.0
80075,0,42,1,7,4.0
2319817,0,45,5,13,0.0
1918799,0,55,4,7,3.0
3216646,0,21,4,18,3.0
2634362,0,45,4,13,2.0
439851,0,3,0,10,16.0
2443562,2,9,0,18,15.0
2121413,0,23,5,11,7.0
1541793,0,32,4,16,3.0
3033419,0,33,0,9,3.0
851400,0,46,6,8,1.0
615254,0,95,4,13,0.0
1719729,0,2,2,15,8.0
1031200,0,12,2,7,8.0
765638,0,14,5,13,13.0
3396832,1,10,6,16,16.0
3180466,0,11,3,12,2.0
2610929,0,27,1,9,5.0
1231064,0,33,2,10,5.0
2006116,0,34,4,12,16.0
2314408,0,3,1,11,16.0
243454,0,46,6,7,12.0
2644314,0,2,3,11,23.0
1962751,0,16,4,17,8.0
902500,0,13,3,10,3.0
2592857,0,37,1,15,9.0
1513890,0,4,5,19,24.0
3026934,0,6,5,16,10.0
2537969,0,10,3,10,11.0
636314,0,17,2,11,7.0
1624123,0,6,4,12,11.0
2083234,0,12,5,11,4.0
1123499,0,21,4,9,2.0
1588344,0,16,4,14,4.0
639033,2,21,6,19,12.0
1630238,2,9,1,17,7.0
324361,0,5,3,17,30.0
3028077,0,1,4,13,-10.0
1874155,0,4,2,12,5.0
587752,0,13,5,12,4.0
3395870,0,3,4,11,7.0
845838,0,33,4,12,14.0
3394474,0,6,4,15,3.0
2132082,0,12,5,15,1.0
550205,0,2,6,18,6.0
1203968,0,3,0,13,12.0
2628456,0,5,2,15,6.0
1550429,0,7,1,10,13.0
2928873,0,38,2,9,6.0
1186731,0,1,5,16,-10.0
1097766,0,12,0,17,0.0
2233573,0,5,6,15,30.0
3235109,0,6,2,11,24.0
186236,0,15,4,20,7.0
436266,0,30,0,14,7.0
1173604,0,3,6,11,14.0
3277471,0,11,2,23,2.0
3010553,0,14,3,16,14.0
2707837,0,17,6,10,3.0
2494146,0,74,2,12,3.0
213296,0,3,4,15,9.0
1886918,0,12,3,12,4.0
2150554,0,23,1,22,10.0
1855074,1,27,1,0,4.0
2228182,0,9,5,16,23.0
1727661,0,3,2,21,19.0
2577799,0,10,3,17,4.0
2244569,0,21,0,10,1.0
1983042,0,31,2,15,2.0
378575,0,39,2,17,12.0
895487,0,12,2,20,30.0
3341223,0,4,0,22,14.0
175906,0,5,4,19,25.0
711825,0,8,3,8,5.0
1814495,0,6,1,14,15.0
1537790,0,9,5,9,3.0
2222632,0,12,0,20,10.0
1095606,0,36,3,19,6.0
2698695,0,51,3,17,5.0
2396219,0,9,5,9,4.0
1826710,0,5,6,10,9.0
1177697,0,6,3,11,30.0
2601267,0,3,0,12,1.0
527405,0,9,4,12,7.0
2887622,0,7,4,17,4.0
2653259,0,23,0,11,7.0
44874,0,36,5,21,5.0
1860966,0,4,0,16,8.0
2010509,0,28,5,12,6.0
2013487,0,3,2,11,21.0
617059,0,2,2,17,8.0
3104073,0,40,2,14,1.0
1337680,0,46,4,12,3.0
2741310,0,69,3,9,2.0
145269,0,70,3,14,7.0
1198914,0,75,6,11,3.0
687058,0,1,0,20,-10.0
3004374,0,17,2,10,8.0
642066,0,22,0,17,1.0
1850253,0,25,6,8,3.0
1624760,0,29,2,11,1.0
2223115,0,48,3,13,2.0
900717,0,59,0,18,4.0
247508,0,74,4,9,8.0
687822,0,12,0,18,7.0
2808980,0,16,4,16,11.0
1654039,0,1,2,12,-10.0
2332807,0,2,3,12,8.0
1164759,0,32,5,11,15.0
1723323,0,35,0,10,6.0
1990262,0,36,5,12,5.0
648759,0,6,4,12,11.0
2979768,0,14,3,14,22.0
3115037,0,16,1,10,11.0
141552,0,28,4,10,2.0
950044,0,9,1,9,23.0
912651,0,17,0,10,2.0
1431722,0,38,0,15,6.0
960315,0,3,3,10,5.0
1693928,0,10,0,8,7.0
2641620,0,4,4,8,30.0
2021439,0,14,4,12,6.0
1709355,0,22,0,10,10.0
1647317,0,31,0,14,22.0
530697,0,9,2,10,30.0
183917,0,12,2,11,7.0
2197535,1,13,5,7,16.0
444517,0,23,3,8,19.0
2785393,0,32,4,15,1.0
2052882,0,2,0,12,30.0
2522480,0,15,6,13,8.0
3208719,0,4,5,13,21.0
1925475,0,6,5,11,5.0
1329586,0,34,5,16,11.0
2413976,0,18,6,10,6.0
1885905,0,25,3,15,3.0
1243264,0,2,4,19,30.0
338859,0,28,1,6,10.0
1589462,0,42,3,8,4.0
177668,0,13,2,8,6.0
123923,1,10,0,14,20.0
594116,0,10,4,11,7.0
2100567,0,53,0,1,5.0
1686419,0,61,4,12,3.0
1485548,0,63,4,12,3.0
2507969,0,65,0,13,4.0
3126343,0,72,6,16,7.0
1200351,2,77,2,17,17.0
357353,0,7,4,17,13.0
1120458,0,17,5,16,13.0
268132,0,1,2,23,-10.0
168207,1,7,0,12,30.0
377069,0,10,0,12,19.0
267200,0,16,2,21,7.0
2255959,0,4,6,0,16.0
3305366,1,6,0,13,30.0
1983982,0,6,1,14,8.0
433356,0,3,1,13,4.0
2243457,0,12,3,19,8.0
1945926,0,3,3,18,30.0
2923826,0,9,2,19,9.0
696997,0,1,1,15,-10.0
655770,0,3,6,17,6.0
3226900,0,14,1,8,6.0
2795556,0,11,4,11,24.0
2047012,0,3,3,10,9.0
2225653,0,10,5,9,7.0
3107090,0,4,0,9,30.0
2368647,0,5,3,22,3.0
2519103,1,17,0,19,30.0
2803517,0,5,6,10,30.0
11814,0,1,3,11,-10.0
1329654,0,4,3,13,1.0
2491505,0,11,4,15,9.0
2226570,0,6,5,16,10.0
698944,0,7,6,10,8.0
1734782,0,8,6,22,7.0
1300887,0,13,1,11,2.0
2153033,0,17,5,12,16.0
2092688,0,26,4,8,8.0
3402859,0,37,4,17,15.0
5699,0,20,2,15,14.0
2002239,0,43,4,1,2.0
728703,0,50,1,12,1.0
1323299,0,63,3,17,1.0
3397281,0,3,2,22,30.0
319624,0,2,0,14,30.0
2733860,0,7,1,7,30.0
597560,0,2,5,10,30.0
288254,0,7,5,6,28.0
2650843,0,4,0,13,14.0
5893,0,4,5,12,30.0
1357222,1,6,2,15,12.0
1775393,0,5,0,12,30.0
2691054,0,3,3,12,5.0
253758,0,34,0,16,6.0
1053800,0,8,4,23,8.0
2632680,0,1,2,14,-10.0
412147,0,6,2,11,5.0
1654374,0,3,1,9,6.0
1352897,0,30,2,13,7.0
582343,0,36,1,15,4.0
1158837,0,41,2,8,13.0
229665,0,4,5,12,12.0
2611160,0,1,3,18,-10.0
1009375,0,15,4,8,6.0
457771,0,16,1,9,11.0
2000408,0,22,2,21,1.0
1951120,0,7,1,18,30.0
27486,1,5,2,17,20.0
154662,0,2,4,16,3.0
2615417,2,12,2,10,4.0
2807698,0,4,6,14,14.0
3376246,0,6,6,12,21.0
2926835,2,5,5,13,30.0
2920267,0,4,0,11,17.0
742805,0,2,3,23,25.0
1130225,0,3,4,16,30.0
1550096,0,1,6,12,-10.0
219460,0,18,3,8,14.0
77677,0,23,6,11,9.0
1086316,0,19,6,13,15.0
2636290,0,21,4,17,11.0
2037023,0,7,0,17,4.0
3053146,0,21,3,15,1.0
1398285,0,42,0,16,5.0
1568446,0,2,5,6,5.0
627937,0,2,2,8,24.0
975088,0,9,6,12,6.0
182210,0,13,1,10,21.0
382341,0,15,5,22,13.0
1834287,0,20,2,14,13.0
472338,0,21,3,15,1.0
702245,0,25,2,12,14.0
2759866,0,11,1,17,2.0
963807,0,12,0,13,13.0
1798034,0,10,4,15,4.0
1105610,0,11,1,8,11.0
1633092,0,19,0,13,11.0
2134296,0,20,1,7,8.0
3220499,0,26,6,10,8.0
3289956,0,33,1,9,7.0
3356988,0,34,2,7,15.0
2290114,0,39,0,17,9.0
1550978,0,42,1,8,7.0
3101373,0,3,2,10,8.0
2637730,1,4,6,14,23.0
1493248,0,5,1,11,21.0
1786875,0,4,2,18,9.0
263842,0,2,1,8,8.0
276449,0,22,1,15,7.0
1578427,0,29,1,12,8.0
2268910,0,30,1,9,7.0
1872413,0,2,6,18,30.0
1760781,0,18,0,17,20.0
761032,0,25,6,16,5.0
1002848,0,7,2,17,15.0
293260,0,10,4,10,30.0
2939554,0,40,6,10,1.0
3044243,0,51,1,15,3.0
1346726,0,62,5,12,2.0
1196231,0,4,4,18,30.0
1368043,0,9,0,14,30.0
2220857,0,6,1,10,5.0
167806,0,35,0,18,9.0
144948,0,48,0,7,10.0
1722155,0,7,0,10,2.0
150169,0,9,1,11,1.0
1798688,0,10,1,16,0.0
684441,0,62,3,16,1.0
1471541,0,83,4,14,1.0
1016602,0,89,5,8,2.0
739776,0,20,0,12,7.0
1314566,0,21,3,13,3.0
1811294,2,44,2,22,0.0
2892368,0,3,1,8,2.0
490129,0,2,0,14,30.0
2587171,0,5,6,12,9.0
2407503,0,7,4,19,30.0
1450564,0,8,1,16,11.0
2531080,2,13,5,14,30.0
290848,0,9,2,7,13.0
1409013,0,3,1,12,14.0
908870,0,4,3,23,21.0
2652220,0,4,4,1,8.0
1506295,0,17,3,13,8.0
2946386,0,5,1,14,13.0
1248136,0,6,0,20,5.0
1492409,0,12,0,18,4.0
3271593,0,27,4,17,5.0
2348483,0,1,2,17,-10.0
2759173,0,2,0,12,12.0
3259404,0,2,0,12,6.0
936804,0,5,3,1,4.0
135110,0,3,3,9,14.0
3155608,0,1,6,17,-10.0
931727,0,8,1,19,2.0
1734870,0,17,0,19,1.0
2026515,0,41,6,10,1.0
852318,0,61,0,20,0.0
3419036,0,75,5,17,4.0
3080098,0,80,0,18,1.0
703843,0,87,2,20,1.0
3381417,0,8,0,15,6.0
2014108,0,23,0,16,14.0
1441342,0,6,5,12,5.0
2101661,0,2,0,18,8.0
587804,2,10,2,22,29.0
495674,0,21,1,11,7.0
539624,0,17,0,13,7.0
723616,0,12,4,13,16.0
1598764,0,3,5,8,30.0
3341017,0,15,4,20,8.0
1347197,0,32,1,8,7.0
509312,0,34,0,10,4.0
2172428,0,44,1,8,5.0
1032452,0,62,1,12,2.0
2470642,0,8,2,9,8.0
1297282,0,3,0,17,30.0
3319022,0,8,6,13,14.0
3145619,0,12,4,17,0.0
3133012,0,6,3,12,8.0
2044431,0,10,5,16,30.0
13126,0,31,3,19,6.0
2778017,0,40,4,14,7.0
246903,0,11,4,12,21.0
1028264,0,12,1,14,4.0
1885436,0,1,4,12,-10.0
2856149,0,3,0,15,30.0
2886406,0,4,5,12,5.0
1315935,0,17,0,16,7.0
1101454,0,27,2,17,7.0
494072,0,33,3,17,4.0
2299429,0,1,4,20,-10.0
929775,0,4,4,13,21.0
2185106,0,5,2,11,20.0
52597,0,17,1,16,12.0
1635457,0,4,5,16,30.0
3392420,0,13,1,9,24.0
2832102,0,17,0,23,30.0
36901,2,25,0,11,15.0
3074541,0,10,2,17,8.0
1380141,0,5,3,8,19.0
3085382,0,16,1,7,4.0
1553398,0,20,3,14,1.0
2929363,0,35,4,9,2.0
2465937,0,72,4,16,6.0
1130889,0,76,2,13,4.0
993441,0,2,3,16,8.0
1736052,0,1,4,13,-10.0
2379488,1,12,6,13,0.0
3397630,0,11,1,12,30.0
3151182,0,31,1,11,7.0
169896,0,37,1,12,7.0
371295,0,16,4,11,7.0
1616734,0,26,6,11,7.0
331479,0,1,0,16,-10.0
2334771,0,6,3,10,9.0
2317739,0,12,1,16,8.0
812494,0,18,3,16,7.0
1338780,0,20,2,17,7.0
2417653,0,44,1,20,1.0
2811599,0,50,0,9,3.0
1816716,0,56,2,19,13.0
2060316,0,57,1,16,6.0
2155117,0,69,2,20,0.0
1219927,0,2,2,20,8.0
3044272,0,1,2,15,-10.0
981456,0,2,2,14,1.0
2452787,0,5,5,18,5.0
2538511,0,5,1,13,11.0
1736725,0,5,4,17,11.0
654778,0,13,5,15,5.0
1768927,0,11,4,21,16.0
2416749,0,1,5,18,-10.0
1614160,0,18,3,15,10.0
3097142,0,72,5,17,3.0
591951,0,78,4,15,4.0
3148494,0,87,2,17,6.0
2356759,0,6,0,20,30.0
997502,0,3,5,18,5.0
1848551,0,7,4,15,30.0
1705354,0,35,1,12,5.0
1332236,0,58,1,16,3.0
1675260,0,62,3,23,4.0
3398608,0,8,5,17,11.0
1778559,0,15,1,15,12.0
311744,0,19,0,13,13.0
2550661,0,31,1,17,13.0
3370592,0,32,2,13,8.0
891639,0,41,0,10,11.0
1503543,0,18,0,13,6.0
666304,0,10,4,14,1.0
1650433,0,36,0,6,1.0
3220702,0,97,1,1,3.0
91226,0,50,3,15,3.0
2941618,0,57,5,10,5.0
1346081,0,5,6,18,30.0
3259631,0,1,3,20,-10.0
100992,0,7,4,14,6.0
955538,0,26,1,10,8.0
2507115,0,6,1,11,30.0
838760,2,7,0,9,30.0
67753,0,3,6,8,30.0
2731029,0,4,2,12,17.0
2138328,0,10,3,22,9.0
2148047,0,22,2,11,7.0
645641,0,43,6,0,7.0
16824,2,46,3,12,6.0
3094210,0,3,4,12,21.0
1961670,0,6,2,19,30.0
3011856,0,5,2,0,5.0
1658798,0,9,3,17,6.0
1049871,0,22,3,22,10.0
2987207,0,25,3,19,7.0
2315395,0,35,4,22,14.0
1515196,0,12,4,19,22.0
1525982,0,20,1,11,6.0
370808,0,6,5,11,30.0
133271,0,5,6,16,30.0
2074269,0,9,1,20,9.0
2864606,0,24,0,16,3.0
2130490,0,27,1,12,17.0
42985,0,31,2,17,4.0
577613,0,42,5,16,6.0
283902,0,1,5,10,-10.0
1245515,2,5,1,8,7.0
3317700,0,2,1,10,13.0
2439931,0,10,1,16,11.0
3036035,2,5,0,14,14.0
488752,0,20,6,18,6.0
1264786,0,29,0,9,8.0
1431432,0,41,4,12,5.0
3035575,0,42,6,16,2.0
2072406,0,43,2,22,17.0
2231585,0,20,2,14,6.0
1451253,0,14,1,21,7.0
2908155,0,2,6,20,30.0
2618818,0,12,1,16,13.0
219748,2,5,4,18,17.0
2510595,0,3,1,19,12.0
1390116,0,20,1,8,8.0
1641211,0,17,2,10,19.0
2092399,0,20,5,12,11.0
1829579,0,34,4,7,21.0
334364,0,6,2,15,30.0
2307470,0,12,5,15,11.0
2821517,0,4,3,15,9.0
2481951,0,5,3,8,7.0
3351114,0,47,2,8,12.0
2159143,0,31,4,5,5.0
3406295,0,34,2,19,3.0
1167893,0,54,0,13,4.0
947963,0,3,0,13,19.0
692378,0,7,3,11,30.0
521537,0,7,4,5,4.0
2086781,0,19,2,6,3.0
778215,0,11,4,14,7.0
1567574,0,27,3,10,6.0
706502,0,43,4,10,7.0
188323,0,47,3,11,5.0
1493463,0,48,5,9,9.0
1774259,0,5,4,12,5.0
1529297,0,2,6,23,10.0
3352391,0,2,1,0,17.0
2819456,0,6,1,18,17.0
2887070,0,7,1,12,30.0
163351,0,8,2,12,30.0
1691690,0,1,3,23,-10.0
2271512,0,8,0,13,15.0
3247703,0,1,2,1,-10.0
842181,0,3,2,18,9.0
1777851,0,8,0,14,7.0
2923441,0,27,1,21,9.0
2407060,0,8,2,11,14.0
984414,0,4,0,19,30.0
2762148,1,8,2,18,30.0
2398391,0,7,1,16,4.0
175619,0,9,5,10,4.0
2185240,0,9,5,0,30.0
1148416,0,14,5,9,7.0
437745,0,39,5,13,2.0
1035255,0,47,6,17,7.0
837618,0,11,1,8,20.0
1884601,0,7,2,18,14.0
1881173,0,19,4,13,6.0
202393,0,22,5,11,7.0
2097950,0,23,2,11,11.0
904404,0,38,0,21,0.0
1509953,0,39,2,10,9.0
2482728,0,7,0,22,4.0
3317304,0,11,2,15,6.0
1601673,0,10,4,19,9.0
2940569,0,3,3,21,30.0
1393849,2,14,6,9,30.0
1841074,0,11,1,17,14.0
3004676,0,1,4,9,-10.0
418250,0,17,3,8,14.0
1814005,1,31,1,8,17.0
1809012,2,4,6,12,6.0
1125365,0,1,0,17,-10.0
3283391,0,4,2,12,30.0
2719675,0,1,4,17,-10.0
1621925,0,20,5,9,7.0
1420377,0,6,6,13,30.0
2572432,0,16,1,10,7.0
3199350,0,6,2,13,0.0
412522,0,11,6,9,3.0
890631,0,18,5,11,4.0
1758311,0,26,0,9,6.0
864024,0,29,1,11,6.0
1116483,0,2,5,19,30.0
1019390,0,5,4,13,5.0
2703019,0,1,6,10,-10.0
3094754,0,6,1,8,4.0
1327961,0,7,5,11,25.0
2383164,0,5,0,14,7.0
1592976,0,15,3,14,9.0
1104788,0,18,2,11,7.0
3290168,0,21,1,12,5.0
683761,0,12,2,12,0.0
2774969,0,30,5,10,0.0
516319,0,62,3,8,1.0
1657032,0,66,1,7,3.0
3381283,0,28,1,11,7.0
914211,0,34,3,17,7.0
3179457,0,29,5,11,5.0
3342482,0,6,1,12,10.0
1469245,0,11,6,12,2.0
534131,0,12,2,16,10.0
1086908,0,13,6,16,4.0
354119,0,21,2,13,28.0
3295473,0,1,1,11,-10.0
131404,0,4,4,10,16.0
12086,0,15,5,14,30.0
1603441,0,7,6,16,9.0
776943,0,2,2,11,7.0
1856026,0,6,4,8,9.0
55848,0,10,2,12,9.0
1908263,0,7,1,16,30.0
2889288,0,3,4,10,2.0
2118524,0,9,2,10,28.0
284991,0,13,1,16,6.0
1423254,0,15,2,15,7.0
2189516,0,21,5,13,4.0
1384742,0,58,4,12,7.0
1677727,0,1,5,12,-10.0
1874417,0,9,6,9,30.0
2396509,0,5,6,15,18.0
698946,0,10,0,12,21.0
1115368,0,6,0,11,11.0
1677470,0,9,5,0,19.0
1878674,0,8,4,10,28.0
3322312,0,14,6,11,24.0
575211,0,18,4,16,30.0
135652,0,29,6,13,3.0
1073587,0,31,0,18,0.0
447606,0,32,6,12,6.0
1710070,0,20,3,15,29.0
122171,2,4,5,13,30.0
3401865,0,10,4,16,5.0
2765403,0,36,4,7,4.0
2762753,0,44,3,10,8.0
3294713,0,50,1,8,6.0
1772674,0,14,5,17,29.0
1207764,0,8,4,15,15.0
2707651,0,15,1,9,29.0
1969749,0,34,6,12,8.0
93332,0,39,6,7,7.0
1363343,0,40,6,13,7.0
3253522,0,4,5,11,7.0
3186419,0,5,0,7,2.0
1636629,0,9,4,19,11.0
1787045,0,11,5,12,25.0
2456819,0,72,4,12,1.0
2669622,0,2,5,23,30.0
2648391,0,38,5,22,1.0
1361062,0,54,3,11,3.0
189447,0,33,0,12,6.0
1204789,2,4,5,17,29.0
2401666,0,5,5,9,30.0
1892692,0,11,6,8,30.0
1123869,0,13,4,22,11.0
2641375,0,4,0,8,30.0
2268001,0,3,6,16,10.0
2731206,0,4,3,20,9.0
2534881,0,8,1,13,30.0
28071,0,4,0,17,15.0
1790297,0,7,2,15,24.0
1506531,0,16,3,19,8.0
2194463,0,23,6,11,14.0
2891738,0,36,6,16,13.0
2038773,0,1,2,12,-10.0
1833268,0,25,0,14,4.0
679637,0,39,3,14,2.0
2594693,0,1,2,12,-10.0
1482681,0,4,1,13,30.0
2649862,0,4,3,14,30.0
3009964,0,3,1,21,10.0
878475,0,17,2,13,9.0
2871645,0,23,3,14,6.0
2305006,0,39,1,16,2.0
1428715,0,44,4,10,4.0
291260,0,54,4,14,9.0
1867767,2,13,4,9,7.0
2557086,0,3,0,12,30.0
3320905,0,7,0,21,7.0
705460,0,11,6,14,15.0
2933981,0,31,6,21,12.0
2102888,0,33,6,21,7.0
406353,0,50,5,14,5.0
2659795,1,72,0,17,0.0
2332341,0,18,1,8,5.0
89527,2,23,3,8,9.0
1789220,0,3,1,14,30.0
3071381,0,4,0,12,6.0
2498341,0,2,0,16,15.0
1031711,0,2,5,14,7.0
1263740,0,12,4,14,6.0
1397275,0,29,1,9,6.0
2139787,0,11,0,9,3.0
2185092,0,4,1,18,1.0
2848807,0,5,2,18,29.0
945632,0,15,1,9,7.0
2365483,0,19,3,18,2.0
1342116,0,33,4,17,5.0
1860597,0,49,6,17,3.0
608695,0,51,6,18,5.0
2876969,0,15,4,11,6.0
2527217,0,21,1,10,3.0
2068223,0,31,5,10,1.0
1547583,0,15,6,10,9.0
1926928,0,5,1,18,11.0
950428,0,21,1,9,9.0
2667357,0,32,1,10,12.0
2856872,2,62,0,15,7.0
2623820,0,4,5,18,4.0
2257907,0,6,4,20,8.0
2475755,0,4,0,12,28.0
1205824,0,2,1,11,6.0
3014471,0,4,2,11,7.0
1204946,0,3,6,16,30.0
27120,0,1,0,15,-10.0
270791,0,26,3,12,3.0
2020399,0,2,2,17,6.0
587075,0,3,3,14,1.0
458540,0,17,2,13,3.0
1454565,2,20,4,13,30.0
309997,0,13,5,17,3.0
437572,0,14,4,17,6.0
1972432,0,15,1,15,4.0
2708275,0,19,5,18,7.0
3108515,0,13,1,17,7.0
3010438,0,10,3,14,5.0
3104329,0,15,1,12,1.0
907327,0,18,1,10,5.0
453202,0,5,6,13,14.0
1542980,0,2,6,3,15.0
1602710,0,7,5,17,23.0
2469134,0,13,4,16,9.0
1441180,0,14,1,23,11.0
472271,0,14,5,16,10.0
2670938,0,4,3,18,27.0
2303752,0,4,2,18,30.0
2961832,0,7,4,17,4.0
228364,0,52,3,7,5.0
897999,0,53,4,11,1.0
1399751,0,68,5,13,6.0
1130790,0,2,0,21,9.0
1220778,0,6,1,11,9.0
2110215,0,15,2,13,9.0
4235,0,15,5,14,2.0
786679,0,1,1,16,-10.0
2069957,0,5,6,15,3.0
1882824,0,3,4,12,15.0
2807786,0,1,0,7,-10.0
3074568,0,12,2,20,8.0
2362210,0,42,2,20,2.0
2162240,0,63,2,19,3.0
104891,0,7,1,9,5.0
1922184,0,10,1,9,3.0
1720457,0,9,2,10,4.0
1216884,0,7,1,16,20.0
389437,0,16,2,9,30.0
181918,0,19,0,10,7.0
2305966,2,22,0,7,21.0
1049301,0,2,3,10,2.0
1671640,0,11,4,13,17.0
76470,2,61,1,9,5.0
389483,0,2,0,17,8.0
2267752,2,18,0,19,3.0
2353928,0,19,3,16,9.0
1505186,0,20,6,9,10.0
623679,0,2,1,20,27.0
3252311,0,3,0,15,13.0
2406847,0,1,0,13,-10.0
2922166,0,3,5,14,27.0
755362,1,9,0,13,22.0
2914118,0,6,2,8,12.0
1866201,0,7,6,14,11.0
1078985,0,13,3,9,15.0
2693254,0,21,5,10,4.0
1000147,0,1,5,13,-10.0
3294770,0,5,3,12,15.0
1597763,2,7,6,20,29.0
1300342,0,1,1,13,-10.0
3262675,0,1,1,10,-10.0
1252772,0,1,1,17,-10.0
125112,0,7,2,18,30.0
8021,0,1,4,7,-10.0
75161,0,44,5,15,3.0
903936,0,49,2,12,6.0
2607231,0,62,5,7,1.0
2124991,0,82,1,14,2.0
1462908,0,4,6,14,10.0
2322040,0,12,4,14,30.0
631983,0,4,0,11,30.0
2782383,0,6,0,8,28.0
3055830,0,18,4,7,5.0
648044,0,8,3,11,24.0
1495476,0,28,1,14,16.0
909203,0,2,2,12,8.0
865965,0,14,2,9,5.0
1209504,0,17,4,9,1.0
2474591,0,19,6,15,1.0
711692,0,34,0,19,1.0
1743830,0,63,3,17,10.0
794890,0,69,6,20,0.0
2628112,2,4,6,18,30.0
94833,0,13,1,15,4.0
2524380,0,3,6,14,30.0
2887486,0,10,1,7,30.0
2172023,0,8,1,16,7.0
3384805,0,6,5,10,5.0
906811,0,11,2,15,1.0
821198,0,8,2,12,30.0
2533436,0,9,5,10,3.0
2653174,0,18,3,17,9.0
59397,0,36,6,11,6.0
1939483,0,43,1,14,2.0
1910747,0,53,5,9,7.0
191496,0,3,6,8,3.0
2141960,0,4,3,9,4.0
2487943,0,63,1,19,4.0
2889692,0,67,1,17,4.0
2320548,0,69,1,17,4.0
194852,0,77,0,11,4.0
2869962,0,78,4,11,4.0
906962,0,24,0,10,8.0
1845331,0,39,6,17,6.0
22140,0,1,0,19,-10.0
2117525,0,7,4,20,22.0
240488,0,16,1,16,19.0
1292307,2,23,2,17,30.0
1401664,0,13,4,12,30.0
1386079,0,14,4,15,21.0
3047504,0,2,5,23,2.0
2719093,0,6,3,11,30.0
3190630,0,3,4,21,30.0
594201,0,5,2,14,30.0
2903647,0,6,2,13,23.0
3090142,0,16,6,20,14.0
845738,0,3,0,14,28.0
3320207,0,1,4,14,-10.0
1376090,0,16,0,8,2.0
1592130,0,31,6,14,3.0
1266226,0,47,2,14,2.0
1291866,0,64,2,10,6.0
1604199,0,74,3,13,8.0
863907,0,9,5,13,4.0
2321681,0,12,0,15,17.0
2558706,0,13,0,9,7.0
1327132,0,15,5,9,14.0
1831649,0,10,5,11,9.0
835382,0,15,0,17,6.0
782345,0,3,3,16,11.0
1675959,0,8,3,11,6.0
3168072,0,10,4,15,14.0
1870809,0,16,2,12,21.0
2266694,0,7,5,13,20.0
264728,0,17,1,16,30.0
565134,0,4,2,23,7.0
2078223,0,5,2,22,7.0
2247549,0,14,2,19,7.0
2700798,0,7,1,16,13.0
1568966,0,14,5,9,5.0
951081,0,2,0,18,8.0
2153217,0,17,0,17,8.0
2070902,0,24,3,7,6.0
1692540,0,30,4,16,1.0
3216762,0,4,2,14,16.0
1760586,0,2,2,14,7.0
212860,0,18,3,11,2.0
1984339,0,35,1,14,5.0
29339,0,1,2,16,-10.0
233784,0,3,6,16,15.0
146206,0,5,3,18,9.0
466801,2,10,5,19,2.0
639996,0,3,0,13,6.0
2977683,0,10,2,19,16.0
1916767,0,18,1,11,7.0
3349494,0,25,3,18,2.0
461812,0,34,1,18,12.0
1784377,0,59,0,19,1.0
