disp_id,client_id,account_id,disp_type
4318,4318,3580,1
4319,4319,3580,0
4320,4320,3581,1
4321,4321,3582,1
4322,4322,3582,0
4323,4323,3583,1
4324,4324,3583,0
4325,4325,3584,1
4326,4326,3585,1
4327,4327,3585,0
4328,4328,3586,1
4329,4329,3587,1
4330,4330,3588,1
4331,4331,3589,1
4332,4332,3590,1
4333,4333,3591,1
4334,4334,3591,0
4335,4335,3592,1
4336,4336,3593,1
4337,4337,3594,1
4338,4338,3595,1
4339,4339,3596,1
4340,4340,3597,1
4341,4341,3598,1
4342,4342,3599,1
4343,4343,3600,1
4344,4344,3601,1
4345,4345,3602,1
4346,4346,3603,1
4347,4347,3604,1
4348,4348,3605,1
4349,4349,3606,1
4350,4350,3606,0
4352,4352,3608,1
4353,4353,3609,1
4354,4354,3609,0
4355,4355,3610,1
4358,4358,3612,1
4359,4359,3613,1
4360,4360,3614,1
4361,4361,3615,1
4362,4362,3616,1
4363,4363,3616,0
4364,4364,3617,1
4365,4365,3618,1
4367,4367,3620,1
4368,4368,3621,1
4369,4369,3622,1
4370,4370,3623,1
4371,4371,3624,1
4372,4372,3625,1
4373,4373,3626,1
4376,4376,3628,1
4377,4377,3629,1
4380,4380,3631,1
4381,4381,3632,1
4382,4382,3633,1
4383,4383,3634,1
4384,4384,3635,1
4385,4385,3636,1
4386,4386,3637,1
4387,4387,3638,1
4388,4388,3639,1
4389,4389,3640,1
4390,4390,3641,1
4393,4393,3643,1
4394,4394,3644,1
4395,4395,3645,1
4396,4396,3646,1
4397,4397,3646,0
4398,4398,3647,1
4399,4399,3648,1
4400,4400,3649,1
4401,4401,3650,1
4402,4402,3651,1
4403,4403,3652,1
4404,4404,3653,1
4405,4405,3654,1
4406,4406,3655,1
4407,4407,3656,1
4408,4408,3657,1
4409,4409,3657,0
4410,4410,3658,1
4411,4411,3659,1
4412,4412,3659,0
4413,4413,3660,1
4414,4414,3661,1
4415,4415,3662,1
4416,4416,3663,1
4417,4417,3664,1
4418,4418,3665,1
4420,4420,3667,1
4421,4421,3668,1
4422,4422,3669,1
4423,4423,3670,1
4424,4424,3671,1
4425,4425,3671,0
4426,4426,3672,1
4427,4427,3673,1
4428,4428,3674,1
4429,4429,3675,1
4430,4430,3675,0
4431,4431,3676,1
4432,4432,3677,1
4433,4433,3678,1
4434,4434,3679,1
4435,4435,3679,0
4436,4436,3680,1
4437,4437,3681,1
4438,4438,3681,0
4439,4439,3682,1
4440,4440,3683,1
4441,4441,3683,0
4442,4442,3684,1
4444,4444,3686,1
4445,4445,3686,0
4446,4446,3687,1
4447,4447,3687,0
4448,4448,3688,1
4449,4449,3689,1
4450,4450,3690,1
4451,4451,3691,1
4452,4452,3692,1
4453,4453,3693,1
4454,4454,3693,0
4455,4455,3694,1
4456,4456,3695,1
4457,4457,3696,1
4458,4458,3697,1
4459,4459,3698,1
4460,4460,3698,0
4461,4461,3699,1
4462,4462,3700,1
4463,4463,3701,1
4464,4464,3702,1
4465,4465,3703,1
4466,4466,3704,1
4467,4467,3705,1
4468,4468,3705,0
4469,4469,3706,1
4471,4471,3708,1
4472,4472,3709,1
4473,4473,3710,1
4474,4474,3711,1
4476,4476,3712,1
4477,4477,3713,1
4478,4478,3713,0
4479,4479,3714,1
4480,4480,3715,1
4481,4481,3716,1
4482,4482,3717,1
4483,4483,3718,1
4484,4484,3719,1
4485,4485,3720,1
4486,4486,3720,0
4487,4487,3721,1
4488,4488,3721,0
4489,4489,3722,1
4490,4490,3722,0
4491,4491,3723,1
4492,4492,3724,1
4493,4493,3725,1
4494,4494,3726,1
4495,4495,3727,1
4496,4496,3728,1
4497,4497,3728,0
4498,4498,3729,1
4499,4499,3729,0
4500,4500,3730,1
4501,4501,3731,1
4502,4502,3732,1
4503,4503,3732,0
4504,4504,3733,1
4505,4505,3733,0
4506,4506,3734,1
4507,4507,3735,1
4508,4508,3736,1
4509,4509,3736,0
4510,4510,3737,1
4511,4511,3738,1
4512,4512,3739,1
4514,4514,3741,1
4515,4515,3742,1
4516,4516,3743,1
4518,4518,3745,1
4519,4519,3746,1
4520,4520,3747,1
4521,4521,3748,1
4522,4522,3749,1
4523,4523,3749,0
4524,4524,3750,1
4525,4525,3750,0
4526,4526,3751,1
4527,4527,3752,1
4528,4528,3753,1
4529,4529,3754,1
4530,4530,3754,0
4531,4531,3755,1
4532,4532,3756,1
4533,4533,3757,1
4534,4534,3758,1
4535,4535,3759,1
4536,4536,3760,1
4539,4539,3763,1
4540,4540,3764,1
4541,4541,3765,1
4542,4542,3766,1
4543,4543,3767,1
4544,4544,3768,1
4545,4545,3769,1
4546,4546,3770,1
4547,4547,3771,1
4548,4548,3772,1
4549,4549,3773,1
4550,4550,3774,1
4551,4551,3775,1
4552,4552,3775,0
4553,4553,3776,1
4554,4554,3777,1
4555,4555,3778,1
4556,4556,3779,1
4557,4557,3780,1
4558,4558,3780,0
4559,4559,3781,1
4560,4560,3782,1
4561,4561,3783,1
4562,4562,3784,1
4563,4563,3785,1
4564,4564,3785,0
4565,4565,3786,1
4567,4567,3787,1
4568,4568,3788,1
4569,4569,3789,1
4570,4570,3790,1
4571,4571,3791,1
4572,4572,3792,1
4573,4573,3793,1
4574,4574,3794,1
4575,4575,3795,1
4576,4576,3796,1
4577,4577,3797,1
4578,4578,3798,1
4579,4579,3799,1
4580,4580,3800,1
4581,4581,3801,1
4582,4582,3802,1
4583,4583,3803,1
4584,4584,3804,1
4585,4585,3805,1
4586,4586,3805,0
4587,4587,3806,1
4588,4588,3807,1
4589,4589,3808,1
4590,4590,3809,1
4591,4591,3810,1
4592,4592,3811,1
4593,4593,3812,1
4594,4594,3813,1
4595,4595,3813,0
4596,4596,3814,1
4597,4597,3815,1
4598,4598,3816,1
4599,4599,3816,0
4600,4600,3817,1
4601,4601,3818,1
4602,4602,3818,0
4603,4603,3819,1
4604,4604,3820,1
4605,4605,3821,1
4606,4606,3822,1
4607,4607,3823,1
4608,4608,3824,1
4609,4609,3825,1
4610,4610,3826,1
4611,4611,3827,1
4612,4612,3828,1
4615,4615,3830,1
4617,4617,3832,1
4618,4618,3832,0
4619,4619,3833,1
4620,4620,3834,1
4621,4621,3834,0
4622,4622,3835,1
4623,4623,3836,1
4624,4624,3837,1
4625,4625,3837,0
4626,4626,3838,1
4627,4627,3839,1
4628,4628,3839,0
4629,4629,3840,1
4630,4630,3840,0
4631,4631,3841,1
4632,4632,3842,1
4633,4633,3843,1
4634,4634,3844,1
4635,4635,3844,0
4636,4636,3845,1
4637,4637,3846,1
4638,4638,3847,1
4639,4639,3848,1
4640,4640,3849,1
4641,4641,3850,1
4642,4642,3850,0
4643,4643,3851,1
4644,4644,3852,1
4647,4647,3854,1
4648,4648,3855,1
4649,4649,3856,1
4650,4650,3857,1
4651,4651,3858,1
4652,4652,3859,1
4653,4653,3860,1
4654,4654,3861,1
4655,4655,3861,0
4656,4656,3862,1
4657,4657,3863,1
4658,4658,3864,1
4659,4659,3865,1
4660,4660,3866,1
4661,4661,3867,1
4662,4662,3868,1
4663,4663,3869,1
4664,4664,3870,1
4665,4665,3871,1
4666,4666,3871,0
4667,4667,3872,1
4668,4668,3872,0
4670,4670,3874,1
4671,4671,3874,0
4672,4672,3875,1
4673,4673,3876,1
4674,4674,3877,1
4675,4675,3878,1
4677,4677,3880,1
4678,4678,3881,1
4679,4679,3882,1
4680,4680,3883,1
4681,4681,3884,1
4682,4682,3884,0
4683,4683,3885,1
4684,4684,3886,1
4685,4685,3887,1
4686,4686,3888,1
4687,4687,3889,1
4688,4688,3889,0
4689,4689,3890,1
4690,4690,3891,1
4691,4691,3891,0
4692,4692,3892,1
4693,4693,3893,1
4694,4694,3893,0
4695,4695,3894,1
4696,4696,3894,0
4697,4697,3895,1
4698,4698,3896,1
4699,4699,3897,1
4700,4700,3898,1
4701,4701,3899,1
4704,4704,3901,1
4705,4705,3902,1
4706,4706,3903,1
4707,4707,3903,0
4708,4708,3904,1
4709,4709,3905,1
4710,4710,3906,1
4711,4711,3906,0
4712,4712,3907,1
4713,4713,3908,1
4714,4714,3908,0
4715,4715,3909,1
4716,4716,3910,1
4717,4717,3911,1
4718,4718,3912,1
4719,4719,3913,1
4720,4720,3914,1
4721,4721,3915,1
4722,4722,3916,1
4723,4723,3917,1
4724,4724,3918,1
4725,4725,3919,1
4726,4726,3919,0
4727,4727,3920,1
4728,4728,3920,0
4729,4729,3921,1
4730,4730,3922,1
4731,4731,3923,1
4732,4732,3924,1
4733,4733,3925,1
4734,4734,3926,1
4735,4735,3926,0
4736,4736,3927,1
4737,4737,3928,1
4739,4739,3930,1
4740,4740,3931,1
4741,4741,3932,1
4742,4742,3933,1
4743,4743,3933,0
4744,4744,3934,1
4745,4745,3935,1
4746,4746,3936,1
4747,4747,3937,1
4748,4748,3937,0
4749,4749,3938,1
4750,4750,3939,1
4751,4751,3940,1
4752,4752,3941,1
4753,4753,3941,0
4754,4754,3942,1
4755,4755,3943,1
4756,4756,3944,1
4757,4757,3944,0
4758,4758,3945,1
4759,4759,3945,0
4760,4760,3946,1
4761,4761,3946,0
4762,4762,3947,1
4763,4763,3948,1
4764,4764,3949,1
4765,4765,3950,1
4766,4766,3951,1
4767,4767,3952,1
4768,4768,3953,1
4769,4769,3954,1
4770,4770,3954,0
4771,4771,3955,1
4772,4772,3956,1
4773,4773,3957,1
4774,4774,3958,1
4775,4775,3958,0
4776,4776,3959,1
4777,4777,3960,1
4778,4778,3960,0
4779,4779,3961,1
4780,4780,3962,1
4781,4781,3963,1
4782,4782,3964,1
4783,4783,3965,1
4784,4784,3966,1
4785,4785,3966,0
4786,4786,3967,1
4787,4787,3968,1
4788,4788,3969,1
4789,4789,3970,1
4790,4790,3971,1
4791,4791,3972,1
4792,4792,3973,1
4793,4793,3974,1
4794,4794,3975,1
4795,4795,3976,1
4796,4796,3977,1
4797,4797,3978,1
4798,4798,3979,1
4799,4799,3980,1
4800,4800,3980,0
4801,4801,3981,1
4802,4802,3982,1
4803,4803,3983,1
4804,4804,3984,1
4805,4805,3985,1
4806,4806,3986,1
4807,4807,3987,1
4808,4808,3988,1
4809,4809,3989,1
4810,4810,3989,0
4811,4811,3990,1
4812,4812,3991,1
4813,4813,3992,1
4814,4814,3993,1
4815,4815,3994,1
4816,4816,3994,0
4817,4817,3995,1
4818,4818,3996,1
4819,4819,3997,1
4820,4820,3998,1
4821,4821,3999,1
4822,4822,3999,0
4823,4823,4000,1
4824,4824,4001,1
4826,4826,4003,1
4831,4831,4008,1
4832,4832,4009,1
4833,4833,4010,1
4836,4836,4013,1
4837,4837,4014,1
4853,4853,4026,1
4861,4861,4033,1
4862,4862,4034,1
4863,4863,4035,1
4877,4877,4047,1
4882,4882,4052,1
4886,4886,4055,1
4892,4892,4059,1
4901,4901,4066,1
4904,4904,4069,1
4906,4906,4071,1
4907,4907,4071,0
4915,4915,4078,1
4916,4916,4079,1
4918,4918,4081,1
4919,4919,4082,1
4923,4923,4086,1
4925,4925,4088,1
4927,4927,4090,1
4928,4928,4091,1
4929,4929,4092,1
4930,4930,4093,1
4937,4937,4099,1
4941,4941,4102,1
4942,4942,4103,1
4944,4944,4105,1
4949,4949,4109,1
4956,4956,4116,1
4959,4959,4119,1
4961,4961,4121,1
4968,4968,4127,1
4969,4969,4128,1
4972,4972,4130,1
4974,4974,4131,1
4975,4975,4131,0
4976,4976,4132,1
4979,4979,4134,1
4989,4989,4140,1
4992,4992,4143,1
4993,4993,4144,1
4994,4994,4144,0
5002,5002,4150,1
5010,5010,4156,1
5012,5012,4158,1
5013,5013,4159,1
5016,5016,4161,1
5028,5028,4171,1
5030,5030,4173,1
5046,5046,4186,1
5050,5050,4190,1
5056,5056,4195,1
5067,5067,4204,1
5072,5072,4208,1
5081,5081,4214,1
5093,5093,4225,1
5107,5107,4237,1
5108,5108,4237,0
5111,5111,4240,1
5117,5117,4245,1
5126,5126,4253,1
5127,5127,4254,1
5128,5128,4255,1
5132,5132,4258,1
5133,5133,4259,1
5134,5134,4260,1
5137,5137,4263,1
5138,5138,4264,1
5141,5141,4266,1
5143,5143,4268,1
5144,5144,4268,0
5145,5145,4269,1
5149,5149,4273,1
5152,5152,4276,1
5159,5159,4283,1
5163,5163,4286,1
5164,5164,4287,1
5171,5171,4293,1
5175,5175,4296,1
5180,5180,4301,1
5189,5189,4309,1
5200,5200,4318,1
5201,5201,4318,0
5203,5203,4320,1
5204,5204,4321,1
5212,5212,4328,1
5213,5213,4329,1
5214,5214,4330,1
5215,5215,4330,0
5217,5217,4332,1
5223,5223,4336,1
5224,5224,4337,1
5232,5232,4342,1
5233,5233,4343,1
5236,5236,4346,1
5237,5237,4347,1
5240,5240,4349,1
5241,5241,4350,1
5243,5243,4352,1
5245,5245,4354,1
5246,5246,4355,1
5247,5247,4356,1
5249,5249,4358,1
5253,5253,4361,1
5254,5254,4361,0
5263,5263,4368,1
5273,5273,4375,1
5275,5275,4377,1
5277,5277,4379,1
5281,5281,4383,1
5283,5283,4385,1
5284,5284,4386,1
5287,5287,4389,1
5308,5308,4405,1
5312,5312,4408,1
5313,5313,4408,0
5318,5318,4413,1
5319,5319,4413,0
5320,5320,4414,1
5321,5321,4414,0
5322,5322,4415,1
5323,5323,4416,1
5325,5325,4418,1
5326,5326,4418,0
5333,5333,4423,1
5334,5334,4424,1
5337,5337,4427,1
5338,5338,4427,0
5347,5347,4434,1
5352,5352,4437,1
5353,5353,4438,1
5354,5354,4439,1
5358,5358,4442,1
5362,5362,4445,1
5364,5364,4447,1
5365,5365,4447,0
5366,5366,4448,1
5367,5367,4448,0
5374,5374,4454,1
5376,5376,4456,1
5379,5379,4458,1
5384,5384,4462,1
5385,5385,4463,1
5389,5389,4467,1
5392,5392,4470,1
5393,5393,4471,1
5395,5395,4473,1
5397,5397,4475,1
5398,5398,4475,0
5399,5399,4476,1
5402,5402,4478,1
5404,5404,4480,1
5409,5409,4484,1
5413,5413,4488,1
5420,5420,4493,1
5433,5433,4503,1
5441,5441,4511,1
5445,5445,4514,1
5450,5450,4519,1
5460,5460,4526,1
5461,5461,4527,1
5462,5462,4527,0
5468,5468,4533,1
5469,5469,4534,1
5472,5472,4537,1
5473,5473,4538,1
5478,5478,4543,1
5487,5487,4550,1
5517,5517,4576,1
5521,5521,4580,1
5526,5526,4585,1
5527,5527,4585,0
5530,5530,4588,1
5531,5531,4589,1
5539,5539,4596,1
5563,5563,4616,1
5565,5565,4618,1
5574,5574,4626,1
5579,5579,4631,1
5580,5580,4631,0
5606,5606,4650,1
5617,5617,4659,1
5618,5618,4660,1
5642,5642,4681,1
5684,5684,4715,1
5699,5699,4725,1
5701,5701,4727,1
5704,5704,4729,1
5722,5722,4743,1
5727,5727,4746,1
5736,5736,4753,1
5753,5753,4768,1
5760,5760,4774,1
5761,5761,4774,0
5774,5774,4784,1
5775,5775,4784,0
5788,5788,4794,1
5801,5801,4803,1
5826,5826,4825,1
5827,5827,4825,0
5858,5858,4851,1
5859,5859,4851,0
5860,5860,4852,1
5866,5866,4858,1
5873,5873,4863,1
5911,5911,4894,1
5928,5928,4907,1
5965,5965,4937,1
5977,5977,4948,1
5978,5978,4949,1
6001,6001,4969,1
6015,6015,4981,1
6033,6033,4994,1
6034,6034,4995,1
6039,6039,4999,1
6040,6040,4999,0
6042,6042,5001,1
6052,6052,5011,1
6067,6067,5024,1
6077,6077,5033,1
6112,6112,5063,1
6114,6114,5065,1
6115,6115,5066,1
6122,6122,5072,1
6144,6144,5092,1
6175,6175,5118,1
6178,6178,5120,1
6183,6183,5125,1
6185,6185,5126,1
6186,6186,5126,0
6191,6191,5129,1
6196,6196,5133,1
6235,6235,5164,1
6255,6255,5180,1
6256,6256,5180,0
6257,6257,5181,1
6272,6272,5194,1
6275,6275,5196,1
6299,6299,5213,1
6301,6301,5215,1
6317,6317,5228,1
6318,6318,5228,0
6342,6342,5250,1
6349,6349,5256,1
6359,6359,5263,1
6363,6363,5267,1
6366,6366,5269,1
6367,6367,5270,1
6383,6383,5283,1
6391,6391,5290,1
6408,6408,5305,1
6417,6417,5313,1
6422,6422,5317,1
6452,6452,5343,1
6468,6468,5357,1
6469,6469,5358,1
6473,6473,5362,1
6474,6474,5362,0
6478,6478,5366,1
6481,6481,5369,1
6485,6485,5372,1
6499,6499,5385,1
6501,6501,5387,1
6511,6511,5395,1
6544,6544,5422,1
6545,6545,5422,0
6546,6546,5423,1
6551,6551,5428,1
6552,6552,5429,1
6567,6567,5442,1
6571,6571,5445,1
6604,6604,5472,1
6610,6610,5477,1
6616,6616,5481,1
6619,6619,5483,1
6644,6644,5505,1
6691,6691,5541,1
6698,6698,5546,1
6729,6729,5572,1
6731,6731,5574,1
6749,6749,5591,1
6750,6750,5591,0
6753,6753,5593,1
6764,6764,5602,1
6789,6789,5622,1
6798,6798,5628,1
6803,6803,5632,1
6804,6804,5632,0
6827,6827,5648,1
6829,6829,5650,1
6844,6844,5661,1
6886,6886,5692,1
6892,6892,5698,1
6893,6893,5698,0
6895,6895,5700,1
6906,6906,5708,1
6922,6922,5724,1
6924,6924,5726,1
6936,6936,5735,1
6944,6944,5740,1
6946,6946,5742,1
6967,6967,5758,1
6978,6978,5767,1
6987,6987,5774,1
7010,7010,5794,1
7011,7011,5794,0
7043,7043,5817,1
7065,7065,5837,1
7100,7100,5868,1
7102,7102,5870,1
7112,7112,5878,1
7127,7127,5891,1
7150,7150,5912,1
7166,7166,5927,1
7186,7186,5944,1
7195,7195,5952,1
7234,7234,5984,1
7241,7241,5991,1
7286,7286,6030,1
7291,7291,6034,1
7299,7299,6040,1
7311,7311,6051,1
7324,7324,6061,1
7325,7325,6062,1
7327,7327,6064,1
7339,7339,6075,1
7348,7348,6083,1
7366,7366,6097,1
7390,7390,6118,1
7411,7411,6138,1
7412,7412,6138,0
7422,7422,6148,1
7423,7423,6148,0
7434,7434,6157,1
7435,7435,6158,1
7521,7521,6226,1
7567,7567,6265,1
7576,7576,6273,1
7586,7586,6281,1
7594,7594,6289,1
7614,7614,6306,1
7632,7632,6321,1
7672,7672,6353,1
7678,7678,6358,1
7683,7683,6363,1
7723,7723,6397,1
7724,7724,6397,0
7727,7727,6400,1
7753,7753,6425,1
7765,7765,6434,1
7772,7772,6440,1
7787,7787,6453,1
7796,7796,6461,1
7797,7797,6461,0
7800,7800,6463,1
7814,7814,6472,1
7815,7815,6473,1
7843,7843,6495,1
7855,7855,6505,1
7862,7862,6510,1
7863,7863,6511,1
7864,7864,6512,1
7914,7914,6555,1
7959,7959,6592,1
7970,7970,6602,1
7980,7980,6609,1
8013,8013,6636,1
8030,8030,6649,1
8064,8064,6678,1
8074,8074,6686,1
8076,8076,6688,1
8089,8089,6699,1
8091,8091,6701,1
8096,8096,6706,1
8105,8105,6715,1
8130,8130,6738,1
8200,8200,6792,1
8217,8217,6806,1
8276,8276,6856,1
8287,8287,6866,1
8295,8295,6872,1
8327,8327,6897,1
8333,8333,6902,1
8342,8342,6910,1
8356,8356,6922,1
8359,8359,6924,1
8362,8362,6927,1
8366,8366,6930,1
8392,8392,6950,1
8393,8393,6950,0
8432,8432,6985,1
8433,8433,6985,0
8463,8463,7011,1
8489,8489,7033,1
8502,8502,7045,1
8506,8506,7049,1
8510,8510,7052,1
8548,8548,7082,1
8568,8568,7099,1
8571,8571,7101,1
8598,8598,7123,1
8610,8610,7133,1
8611,8611,7133,0
8615,8615,7136,1
8636,8636,7156,1
8661,8661,7176,1
8666,8666,7180,1
8667,8667,7181,1
8670,8670,7184,1
8677,8677,7190,1
8678,8678,7190,0
8692,8692,7203,1
8726,8726,7231,1
8737,8737,7240,1
8738,8738,7240,0
8764,8764,7262,1
8777,8777,7274,1
8865,9173,7401,1
8866,9174,7401,0
8888,9196,7418,1
8894,9202,7424,1
8909,9217,7437,1
8918,9226,7445,1
8923,9231,7449,1
8928,9236,7454,1
8942,9250,7465,1
8965,9273,7485,1
8966,9274,7485,0
8968,9276,7487,1
9005,9313,7520,1
9008,9316,7523,1
9032,9340,7542,1
9038,9346,7546,1
9054,9362,7559,1
9058,9366,7562,1
9062,9370,7565,1
9095,9403,7594,1
9109,9417,7606,1
9110,9418,7607,1
9111,9419,7607,0
9119,9427,7614,1
9120,9428,7614,0
9125,9433,7618,1
9142,9450,7632,1
9143,9451,7632,0
9148,9456,7636,1
9149,9457,7637,1
9150,9458,7637,0
9197,9505,7674,1
9238,9546,7713,1
9247,9555,7721,1
9261,9569,7733,1
9274,9582,7745,1
9285,9593,7753,1
9298,9606,7765,1
9303,9611,7769,1
9308,9616,7774,1
9333,9641,7795,1
9334,9642,7795,0
9355,9663,7815,1
9356,9664,7815,0
9362,9670,7819,1
9367,9675,7824,1
9372,9680,7828,1
9394,9702,7844,1
9407,9715,7857,1
9409,9717,7859,1
9410,9718,7859,0
9413,9721,7861,1
9447,9755,7890,1
9452,9760,7894,1
9467,9775,7907,1
9468,9776,7907,0
9490,9798,7926,1
9512,9820,7944,1
9525,9833,7957,1
9526,9834,7957,0
9536,9844,7965,1
9537,9845,7965,0
9538,9846,7966,1
9564,9872,7990,1
9572,9880,7997,1
9606,9914,8026,1
9607,9915,8027,1
9621,9929,8038,1
9622,9930,8039,1
9625,9933,8041,1
9637,9945,8051,1
9638,9946,8051,0
9665,9973,8073,1
9679,9987,8085,1
9687,9995,8092,1
9689,9997,8094,1
9715,10023,8114,1
9732,10040,8127,1
9733,10041,8127,0
9735,10043,8129,1
9738,10046,8132,1
9758,10066,8149,1
9762,10070,8153,1
9767,10075,8158,1
9768,10076,8159,1
9769,10077,8159,0
9782,10090,8169,1
9787,10095,8173,1
9788,10096,8173,0
9837,10145,8212,1
9851,10159,8225,1
9890,10198,8260,1
9891,10199,8260,0
9892,10200,8261,1
9893,10201,8261,0
9901,10209,8268,1
9961,10269,8316,1
9965,10273,8320,1
9966,10274,8320,0
9967,10275,8321,1
9968,10276,8321,0
9974,10282,8327,1
9979,10287,8330,1
9980,10288,8330,0
9995,10303,8341,1
10042,10350,8377,1
10043,10351,8377,0
10047,10355,8381,1
10074,10382,8405,1
10081,10389,8411,1
10151,10459,8475,1
10167,10475,8489,1
10168,10476,8489,0
10171,10479,8492,1
10184,10492,8505,1
10202,10510,8519,1
10203,10511,8519,0
10209,10517,8523,1
10220,10528,8533,1
10235,10543,8547,1
10247,10555,8558,1
10255,10563,8564,1
10256,10564,8564,0
10258,10566,8566,1
10328,10636,8625,1
10331,10639,8628,1
10346,10654,8639,1
10354,10662,8645,1
10394,10702,8680,1
10395,10703,8680,0
10406,10714,8688,1
10438,10746,8713,1
10469,10777,8742,1
10470,10778,8742,0
10490,10798,8759,1
10505,10813,8772,1
10510,10818,8776,1
10520,10828,8784,1
10604,10912,8856,1
10652,10960,8896,1
10655,10963,8899,1
10679,10987,8919,1
10680,10988,8919,0
10689,10997,8926,1
10690,10998,8926,0
10696,11004,8931,1
10700,11008,8934,1
10726,11034,8957,1
10742,11050,8972,1
10755,11063,8982,1
10756,11064,8982,0
10775,11083,8998,1
10785,11093,9006,1
10797,11105,9017,1
10806,11114,9024,1
10813,11121,9030,1
10814,11122,9030,0
10815,11123,9031,1
10818,11126,9034,1
10822,11130,9037,1
10823,11131,9037,0
10828,11136,9041,1
10839,11147,9051,1
10841,11149,9052,1
10887,11195,9093,1
10900,11208,9104,1
10942,11250,9138,1
10944,11252,9140,1
10958,11266,9153,1
10959,11267,9153,0
10963,11271,9156,1
10966,11274,9159,1
10967,11275,9159,0
10978,11286,9167,1
10996,11304,9179,1
11006,11314,9188,1
11011,11319,9192,1
11019,11327,9199,1
11021,11329,9201,1
11023,11331,9203,1
11029,11337,9208,1
11051,11359,9225,1
11052,11360,9225,0
11054,11362,9227,1
11063,11371,9235,1
11064,11372,9236,1
11071,11379,9241,1
11072,11380,9241,0
11073,11381,9242,1
11097,11405,9263,1
11098,11406,9263,0
11101,11409,9265,1
11153,11461,9307,1
11183,11491,9333,1
11189,11497,9337,1
11208,11516,9353,1
11209,11517,9353,0
11237,11545,9377,1
11266,11574,9403,1
11288,11596,9422,1
11290,11598,9424,1
11301,11609,9433,1
11329,11637,9455,1
11330,11638,9455,0
11354,11662,9472,1
11368,11676,9484,1
11375,11683,9491,1
11377,11685,9493,1
11378,11686,9494,1
11379,11687,9494,0
11393,11701,9504,1
11401,11709,9510,1
11402,11710,9510,0
11405,11713,9513,1
11406,11714,9513,0
11424,11732,9528,1
11446,11754,9548,1
11447,11755,9549,1
11460,11768,9560,1
11486,11794,9583,1
11487,11795,9583,0
11496,11804,9591,1
11543,11851,9627,1
11547,11855,9631,1
11549,11857,9633,1
11552,11860,9635,1
11558,11866,9640,1
11559,11867,9640,0
11565,11873,9645,1
11566,11874,9646,1
11567,11875,9646,0
11578,11886,9656,1
11598,11906,9673,1
11599,11907,9673,0
11603,11911,9677,1
11635,11943,9703,1
11639,11947,9707,1
11668,11976,9730,1
11669,11977,9730,0
11670,11978,9731,1
11671,11979,9731,0
11695,12003,9750,1
11742,12050,9790,1
11743,12051,9790,0
11771,12079,9814,1
11784,12092,9826,1
11787,12095,9828,1
11794,12102,9833,1
11825,12133,9859,1
11836,12144,9869,1
11837,12145,9869,0
11855,12163,9883,1
11873,12181,9897,1
11912,12220,9928,1
11913,12221,9928,0
11995,12303,10001,1
12000,12308,10005,1
12016,12324,10018,1
12017,12325,10019,1
12020,12328,10022,1
12036,12344,10036,1
12050,12358,10049,1
12051,12359,10049,0
12068,12376,10063,1
12070,12378,10065,1
12074,12382,10068,1
12075,12383,10068,0
12088,12396,10079,1
12089,12397,10079,0
12108,12416,10093,1
12109,12417,10093,0
12124,12432,10105,1
12156,12464,10131,1
12160,12468,10134,1
12177,12485,10148,1
12182,12490,10152,1
12239,12547,10202,1
12253,12561,10215,1
12260,12568,10220,1
12269,12577,10227,1
12278,12586,10233,1
12291,12599,10243,1
12308,12616,10257,1
12317,12625,10266,1
12335,12643,10280,1
12354,12662,10297,1
12387,12695,10320,1
12418,12726,10343,1
12421,12729,10345,1
12422,12730,10345,0
12430,12738,10351,1
12431,12739,10351,0
12442,12750,10361,1
12446,12754,10364,1
12447,12755,10364,0
12448,12756,10365,1
12494,12802,10404,1
12502,12810,10411,1
12532,12840,10436,1
12535,12843,10439,1
12536,12844,10440,1
12542,12850,10445,1
12543,12851,10445,0
12551,12859,10451,1
12582,12890,10478,1
12600,12908,10493,1
12635,12943,10520,1
12678,12986,10558,1
12683,12991,10562,1
12736,13044,10607,1
12743,13051,10613,1
12763,13071,10630,1
12781,13089,10644,1
12782,13090,10645,1
12787,13095,10650,1
12790,13098,10652,1
12794,13102,10656,1
12805,13113,10663,1
12815,13123,10670,1
12826,13134,10679,1
12843,13151,10694,1
12863,13171,10710,1
12864,13172,10711,1
12882,13190,10728,1
12893,13201,10738,1
12923,13231,10762,1
12938,13246,10774,1
12952,13260,10788,1
12953,13261,10789,1
12954,13262,10789,0
12968,13276,10799,1
12977,13285,10807,1
12982,13290,10812,1
12983,13291,10812,0
13038,13346,10857,1
13072,13380,10884,1
13096,13404,10904,1
13097,13405,10905,1
13098,13406,10906,1
13104,13412,10911,1
13109,13417,10915,1
13139,13447,10940,1
13140,13448,10940,0
13143,13451,10942,1
13160,13468,10954,1
13161,13469,10954,0
13172,13480,10963,1
13182,13490,10973,1
13231,13539,11013,1
13240,13548,11021,1
13248,13556,11027,1
13268,13576,11042,1
13280,13588,11053,1
13282,13590,11054,1
13295,13603,11065,1
13300,13608,11069,1
13312,13620,11079,1
13332,13640,11096,1
13349,13657,11111,1
13350,13658,11111,0
13365,13673,11123,1
13379,13687,11135,1
13382,13690,11138,1
13386,13694,11141,1
13442,13750,11186,1
13443,13751,11186,0
13495,13803,11231,1
13512,13820,11244,1
13537,13845,11265,1
13544,13852,11271,1
13578,13886,11295,1
